Window Num,Window Num STDV,Num Data Points in Row,Num Data Points in Row STDV,Speculator Proportion,Speculator Proportion STDV,Market Price,Market Price STDV,Excess Demand,Excess Demand STDV,Kurtosis MP,Kurtosis MP STDV,Kurtosis ED,Kurtosis ED STDV,Kurtosis SP,Kurtosis SP STDV,MP Volatility Last 100 Trades,MP Volatility Last 100 Trades STDV,MP Volatility Last 10 Trades,MP Volatility Last 10 Trades STDV,Overall Sim Volatility,Overall Sim Volatility STDV,Pre-CUSP Market Price Difference,Pre-CUSP Market Price Difference STDV,Last 100 Pre-CUSP Market Prices Difference,Last 100 Pre-CUSP Market Prices Difference STDV
49.0,0.0,616.1205976520811,81.21842542201428,0.6446817502668089,0.0006511609610419746,74.41542155816424,13.09950008653228,-183.95944503735325,81.41081546067237,-0.543171419423692,0.7390310912013334,-0.4830575453575244,1.0201831145365214,0.8888251227321239,5.985747319104874,2.3642582710779068,3.463937188640977,1.3472246192893398,3.5769584123679867,3.6822006403415166,2.5762342625918158,35.194663820704335,9.984299484675105,16.651013874066148,6.72287359603625
50.0,0.0,616.1205976520811,81.21842542201428,0.6447748132337248,0.0006718343232234884,74.19661686232664,13.009387447791669,-187.51654215581644,83.76504464241111,-0.5482129775880474,0.7959745584938442,-0.5115457844183562,0.8883548372524627,0.20583093916755602,2.1825482199072317,2.4733575240128047,3.6411791358996983,1.3055506883604486,3.6847051805342126,3.805775880469585,2.6984458341585857,35.45544290288153,9.847284390253739,16.796104589114197,6.923207632975911
51.0,0.0,616.1205976520811,81.21842542201428,0.6448802561366063,0.0006717065497148265,73.66436499466398,13.374561872442758,-192.7374599786553,82.21728127070466,-0.5649159871931702,0.7994431033133867,-0.4806989220917828,1.0480169671283532,1.711537374599787,10.796011479666197,2.4361899679829246,3.745698177497901,1.5794887417218582,6.010338546365433,3.5899850586979754,2.4766237388536845,35.69012806830306,9.854284192809171,16.96312700106723,6.994091769313153
52.0,0.0,616.1205976520811,81.21842542201428,0.6449758804695841,0.000695506923850055,73.8522838847385,13.220494459713827,-197.44930629669156,84.17467888674956,-0.5819063820704377,0.7954871735061759,-0.5477655069370335,0.7667889046467857,1.8611877374599795,13.623932759984882,2.392604055496263,3.561694690361246,1.3464263565891461,3.614500547929801,3.4287182497331914,2.520841944361108,35.50346851654218,9.985752990267015,16.63068303094985,6.793428251602379
53.0,0.0,616.1205976520811,81.21842542201428,0.6450740661686232,0.0007022602690477165,73.58771611526139,12.865830330298648,-204.36179295624333,87.58689755589133,-0.5704474386339379,0.8064067672517559,-0.47692971184631844,1.0960135747899398,3.8043538313767375,27.56814261668773,2.1926755602988264,3.7077265615825308,1.2220457516339858,3.530050158579874,3.465193169690499,2.6141832997091905,35.896318036285976,9.967856011477854,16.82556029882604,6.951348719424374
54.0,0.0,616.1205976520811,81.21842542201428,0.6451696905016006,0.0007204433668737756,72.91434364994667,13.595057745868338,-209.8964781216649,89.54430441357624,-0.5344813127001067,0.8334950124242245,-0.5565178121664885,0.7902203743517197,1.5156731696905015,10.43060076031084,2.407538954108852,3.7535989544448065,1.4949584954604431,4.985499174508986,3.580560298826041,2.6712512197110954,35.0883137673426,9.521481052103335,16.410779082177175,6.682283648665874
55.0,0.0,616.1205976520811,81.21842542201428,0.6452729989327641,0.0007270698734321501,72.73017075773747,13.827383514947963,-215.39701173959446,90.29249465407882,-0.5375448452508003,0.8316288915317414,-0.5140063927427968,0.9637894061297788,1.042313447171825,9.464607022725252,2.4051921024546417,3.7570073281026244,1.5487938540332924,5.47951603326279,3.215702241195306,2.4401740262671496,35.195891141942376,10.126826840523487,16.765795090715024,6.864919114056426
56.0,0.0,616.1205976520811,81.21842542201428,0.6453711846318025,0.0007393657216065368,72.6277161152615,14.1901930643042,-221.63713980789754,92.74212665846161,-0.515848794023479,0.8775477502818252,-0.5257486659551767,0.8923435611159724,1.5061261579509073,11.284993782038462,2.005907150480256,2.9208076679601156,1.2721156914893605,3.08163426328078,3.2542081109925247,2.4585987836777603,34.655602988260384,9.963399834859388,15.90859124866597,6.909291714510934
57.0,0.0,616.1205976520811,81.21842542201428,0.6454685165421544,0.0007575456338728209,72.42679829242269,14.367279609132618,-228.8110992529349,96.99976105202094,-0.5413773105656348,0.8309887218956986,-0.5395649839914614,0.8984210495031939,3.5984695624333027,31.214316086236547,1.9062497331910364,2.902579558872459,1.2103746630727747,3.329862276245836,3.1765827107790807,2.424028382812985,34.772358591248675,9.962332959784828,16.458217716115286,7.014428393071096
58.0,0.0,616.1205976520811,81.21842542201428,0.6455645677694761,0.0007706070802219344,71.79458911419427,13.961708079383634,-234.67556029882604,97.36407141052483,-0.5471995090715047,0.8387552623384883,-0.5089899786552827,0.9255189847104981,1.4244455389541102,16.061851802435235,2.1005197438633934,3.3339976420744972,1.2753719999999984,3.5310781743846884,3.2482081109925307,2.563165891181965,35.48185699039486,10.147003362304435,16.189167556029886,6.90352813381995
59.0,0.0,616.1205976520811,81.21842542201428,0.6456606189967974,0.0007816989139579753,71.32821771611532,14.806705075063826,-240.53041622198506,99.85846645353692,-0.5650581963713984,0.762385317218676,-0.5095248132337247,1.0119177650885505,0.9288475240128055,6.170007469420045,2.0868826040554964,3.409597070416035,1.3358150134048241,4.075699052602944,3.1448815368196406,2.5404386363688007,34.524866595517615,10.229461324250543,15.488313767342587,6.526225685880328
60.0,0.0,616.1205976520811,81.21842542201428,0.6457643543223046,0.0007953771410767827,71.515955176094,15.199467979585734,-243.91462113127002,100.54165561635322,-0.4879199039487729,0.9124561584085014,-0.5516715368196382,0.8578140801661259,1.3700308004268948,6.811345538595636,2.0804578441835635,3.4259499396349273,1.0060707610146833,2.288780533991093,3.1035101387406567,2.503899855163761,34.42668089647807,10.250190563738006,15.658431163287053,6.700615097349507
61.0,0.0,616.1205976520811,81.21842542201428,0.6458646744930625,0.0008050804037352598,70.94601921024548,14.680125365205777,-249.80469583778014,104.67834178769688,-0.5362733191035215,0.825957808270551,-0.5325743756670231,0.8008450038919905,0.4630508537886874,3.805442004599292,2.0279198717948725,3.4439320400317497,1.0996047156726743,3.7011541717380143,3.112951974386339,2.6176416004463334,34.745037353255086,10.256485800984562,15.825293489861261,6.994100696372868
62.0,0.0,616.1205976520811,81.21842542201428,0.64596499466382,0.0008182365300949169,70.41602988260406,14.851114322437345,-256.44823906083246,104.1880008925376,-0.5473454642475988,0.8125533198802881,-0.4559491889007477,1.3060997780420436,1.7157995410885813,15.234595143494307,2.2231184631803624,3.967044377185059,1.502050684931506,5.84505334322128,3.0458772678761945,2.5973516794887863,34.550693703308426,10.08013235803422,15.877694770544295,6.814873543177675
63.0,0.0,616.1205976520811,81.21842542201428,0.6460644610458909,0.0008380152346076739,70.130469583778,15.119245730361394,-262.8025613660619,108.46228226593738,-0.5343534471718249,0.8428079126813526,-0.49750869797225244,1.1131294923783905,1.0469880256136608,7.426803547159908,1.8198580576307357,2.8245774263187875,1.272221179624663,4.085967509818705,2.8675464247598748,2.3906610849033822,34.694877267876194,10.003588758969258,15.680843116328694,6.589858207845374
64.0,0.0,616.1205976520811,81.21842542201428,0.6461558164354316,0.0008499675431224949,69.93982924226256,15.046692363820013,-265.62433297758804,110.14453376961393,-0.518725048025613,0.8707463995810575,-0.5865705976520813,0.8453980438787952,1.4814947705442905,12.214206328598548,1.798742796157953,3.07611784247687,1.1746680497925288,3.107915593983372,2.8764140875133415,2.425654927752817,34.74818569903947,10.883846671705731,15.311472785485613,6.859390043509934
65.0,0.0,616.1205976520811,81.21842542201428,0.6462574172892203,0.0008533885935559748,69.35003201707575,15.877320302839998,-271.7876200640342,112.10904670278396,-0.49551890074706534,0.8529861879472495,-0.517998004268943,1.0029113313804356,1.6550493062966916,11.841661533459309,1.6430768409818557,2.718955170124684,1.00377746478873,1.9240575760906697,2.7542828175026686,2.3352883687598545,33.733884738527244,10.081937876961513,15.608911419423704,6.8984695911289515
66.0,0.0,616.1205976520811,81.21842542201428,0.6463543223052293,0.0008719786958173176,69.08288153681967,16.17993642809956,-275.89967982924225,113.17491760228425,-0.5473286552828176,0.797366363254721,-0.5219921878335111,1.0120173159584784,1.2178578548559236,11.984745134397265,1.8851323372465316,3.323350011256929,1.0259872881355907,2.2941007133889553,2.819846318036289,2.4682303162802066,34.19306296691569,10.378867522284303,15.005763073639285,6.645722168209836
67.0,0.0,616.1205976520811,81.21842542201428,0.6464589114194238,0.0008897063955458385,68.74390608324437,16.162560380757036,-281.6905016008538,116.18416472953592,-0.5106889114194239,0.8927539698397063,-0.5163138633938102,1.0056012192566994,3.3874120811099218,39.23647760631407,1.727430096051226,3.0015574003880414,0.9577300435413632,1.9420710541515112,2.828834578441837,2.5152324714936345,33.88959445037354,10.281341237261977,14.858004268943441,6.456892189186522
68.0,0.0,616.1205976520811,81.21842542201428,0.6465511205976524,0.0008987370026713275,68.50381003201699,16.26695092246748,-285.2540021344717,116.20369792026258,-0.5230077588046953,0.9397375706188108,-0.5611815688367126,0.9240832357586835,1.7448014087513333,14.950983815739063,1.7446446104589084,2.9191482187454225,1.1245731874144984,3.4353994606080316,2.5680533617929595,2.2828747055803955,33.586979722518734,10.235218988387617,15.430362860192107,7.0198619479312
69.0,0.0,616.1205976520811,81.21842542201428,0.6466475987193172,0.0009142516211674748,68.19893276414085,16.434502807578294,-293.3895410885806,119.3317609673265,-0.533960949839914,0.9197599443870582,-0.5511570437566703,1.0603678435279742,1.5586503094983992,16.838361891153586,1.5629338313767331,2.701019297281613,1.0242796005706118,2.7470467403077503,2.6632337246531477,2.3785661474141637,34.1565635005336,10.632620671406418,15.022145144076841,7.0670997304456185
70.0,0.0,616.1205976520811,81.21842542201428,0.6467517609391679,0.0009228393349047229,67.19517609391666,17.456095601105815,-299.9562433297759,122.0488783849445,-0.552747075773746,0.8150344001745338,-0.5366840661686239,0.9337242068310136,1.2010959338313765,8.47304114896648,1.597230522945569,2.8402246837570955,1.08016524216524,2.964843492127205,2.5613553895410917,2.4077660075079264,33.022572038420535,10.207223000840502,14.455656350053374,6.538754023894739
71.0,0.0,616.1205976520811,81.21842542201428,0.6468516542155823,0.0009347894460223366,66.23083244397002,17.628308748082134,-304.56883671291354,122.49050149410569,-0.5286159231590178,0.8272707533081316,-0.5791696051227329,0.9097684969661762,4.266189551760938,48.96400351653087,1.7386360725720378,3.11655033666413,1.1617659883720906,3.345623133316207,2.5199220917822873,2.2097329323104513,32.72758804695838,10.552952282019502,14.479135538954106,6.856589317987912
72.0,0.0,616.1205976520811,81.21842542201428,0.6469477054429038,0.0009472070761699881,66.14358591248674,18.084837536476254,-310.2113127001067,124.17865121420978,-0.5240028495197441,0.8403361131978025,-0.5235054429028814,1.1837476928247506,1.5538887406616857,11.98196475361715,1.703964781216647,3.0656541396558574,0.9771637426900567,2.162367245582304,2.5100309498399165,2.298747552851817,32.481216648879425,10.697281415530423,14.133511205976522,6.696482594134457
73.0,0.0,616.1205976520811,81.21842542201428,0.6470420490928509,0.0009650361862159657,65.99612593383142,18.32689194151611,-315.6093916755603,126.09887972470767,-0.4820529348986125,0.9728791166582312,-0.5059420597652079,1.1807546825628752,1.4785219637139801,12.6115687400918,1.4357427961579505,2.4241723284734653,0.9525648967551594,2.363777386911463,2.4623671291355387,2.278149259079899,32.598772678761996,10.726090588130507,14.627374599786553,6.863870760432359
74.0,0.0,616.1205976520811,81.21842542201428,0.6471457844183579,0.0009782074999557127,65.98700106723575,17.989350409234078,-321.7214514407684,131.05541651245468,-0.5011645570971186,0.8295599094005022,-0.5673533724653149,0.9720621576639908,0.7272758057630732,5.426218276455112,1.5663308431163303,2.9660768445630983,1.042074020319301,2.7415109532094606,2.529965848452505,2.4709756896873296,32.73452508004273,10.745697836792058,14.497812166488806,7.122750764822644
75.0,0.0,616.1205976520811,81.21842542201428,0.6472375667022425,0.0009858538666580473,65.34638207043753,18.062488143824613,-329.49519743863397,131.93900885653628,-0.49978244397011756,0.897431700689624,-0.4973963927427963,1.1788443816793093,0.7946094023479183,6.831343519992408,1.5544066168623263,2.901366275525857,1.0089268292682907,2.6676511065911197,2.4804557097118445,2.3545050177850047,32.814247598719305,10.849371679624754,14.52929562433295,7.083731066457225
76.0,0.0,616.1205976520811,81.21842542201428,0.6473442902881545,0.0009970778827186253,64.1355069370331,18.613873132211797,-338.4375667022412,132.92421909910877,-0.5154718890074702,0.8210869430552866,-0.4859174599786552,1.1176094957866654,1.161877620064034,9.348679286759445,1.6030309498399138,2.948475658497789,0.9718115942028965,2.6742215450013878,2.3709775880469586,2.2220146512771315,32.179615795090676,10.652110120181442,14.036926360725706,6.960662632062748
77.0,0.0,616.1205976520811,81.21842542201428,0.6474424759871947,0.0010217430519221795,63.99958377801494,18.97344449728183,-341.49413020277484,136.2054690340581,-0.51680053361793,0.8250508470036528,-0.5861896691568836,0.9564831011060178,2.7339203308431133,28.83926912078641,1.7016808964781216,3.395606368532617,1.2111523668639028,3.984452447534786,2.4457897545357516,2.3829023400019596,31.70080042689433,10.91040679414594,13.79631803628602,6.684726677641807
78.0,0.0,616.1205976520811,81.21842542201428,0.647535965848454,0.0010284314459222614,63.804909284952025,19.05839742191521,-348.75773745997867,136.31795498790595,-0.5518428068303095,0.8130850761666119,-0.5458877588046962,1.0337033957272208,4.306673340448241,29.231845919968908,1.4886115261472772,2.6125907141564264,1.1621392592592568,3.1241331780095623,2.339039487726785,2.320167960637732,31.750960512273192,11.194204893468157,13.756830309498376,6.745150144017209
79.0,0.0,616.1205976520811,81.21842542201428,0.6476384204909301,0.0010397730143512456,63.282454642475926,20.00421708887047,-353.07897545357525,136.98076174552648,-0.4399985378868726,0.9990552509188747,-0.48753162219850615,1.4923019983205121,0.6756671291355391,6.2349005205103,1.478353255069371,2.4797343305545496,0.979848617176126,2.5325720769550912,2.303565635005335,2.2572356452008417,31.251814300960497,11.222658553631891,13.40085378868729,6.98331632166405
80.0,0.0,616.1205976520811,81.21842542201428,0.647733617929565,0.001046083836495088,62.08828175026677,20.25691578372589,-360.84525080042687,140.0208955338085,-0.5194039594450374,0.8888992750072654,-0.5063788580576312,1.0398429561815903,1.462931622198504,11.074093084868231,1.4235368196371423,2.7296348693043595,1.1633176291793292,3.933718229273498,2.2567321237993636,2.2334173512464117,31.4162219850587,11.556917909851903,13.183404482390603,6.899778772357264
81.0,0.0,616.1205976520811,81.21842542201428,0.6478416221985083,0.0010667461843539945,62.008046958377754,20.47248911572095,-366.16328708644613,142.04498970537836,-0.4605915688367127,0.9145363780208963,-0.5098162860192098,1.1823532734269548,2.7338399679829255,38.61250657787456,1.3925635005336179,2.811803343999601,1.16580559875583,4.086167314613647,2.271946638207044,2.4120114770350694,31.006029882604032,11.205793184199285,13.097705442902875,6.866602279061095
82.0,0.0,616.1205976520811,81.21842542201428,0.6479308431163311,0.001078992491212002,61.80423692636072,20.844903435395228,-371.1483457844184,147.09441417276224,-0.4420764461045891,1.0472861263561786,-0.5350160939167562,1.0019835839905018,1.0572134471718266,6.06464177980154,1.37821047008547,2.358093924048398,0.884688988095236,1.5772636133348703,2.173272145144074,2.1562897963420755,30.469050160085374,11.670117658485964,13.32059765208111,6.965753815416164
83.0,0.0,616.1205976520811,81.21842542201428,0.6480345784418373,0.0010873482467431141,61.07687299893271,20.729811722828398,-376.3479188900747,148.0306242597162,-0.49669696905015964,0.886483596404183,-0.5831226040554964,0.8676483381764093,4.5990523372465315,49.87109062989856,1.2312913553895406,1.838947079213915,0.8127631975867249,1.0233315492848398,2.100910352187831,2.042628454116996,30.432337246531482,11.138948760509358,13.130256136606192,7.017849611392277
84.0,0.0,616.1205976520811,81.21842542201428,0.6481327641408773,0.0011121738982803665,60.118281750266796,20.525587304323984,-384.1664887940235,150.69780070526795,-0.49890695837780136,0.9100463930257395,-0.5558608324439699,1.0729455376495907,1.1650751227321234,11.12902762128648,1.4068707264957254,2.4469446921083198,1.1043233532934102,3.0309011179943544,2.0503895410885806,1.9829951287639909,30.464140875133367,11.732231968016096,12.898986125933824,6.998392217922628
85.0,0.0,616.1205976520811,81.21842542201428,0.6482245464247623,0.0011229418180921838,59.90958377801498,20.731743954721548,-389.2668089647812,153.26239278929216,-0.4791481323372471,0.9538151355916432,-0.5413278441835649,1.091035527474017,1.07672188900747,9.077769816852252,1.3161184631803626,2.3964355618685977,1.1495668202764944,4.709155374456562,2.1067289220917806,2.1645342530684837,30.181856990394895,11.246507180725091,12.772091782283882,6.747459911817684
86.0,0.0,616.1205976520811,81.21842542201428,0.6483231590181454,0.001126032053255447,60.708207043756765,20.526344318613305,-391.1237993596585,152.9834487154378,-0.4331435218783348,0.921878218306878,-0.5095264034151546,1.0637292272326266,2.7091064247598706,23.95170194502583,1.3791367521367515,2.5037587040219194,0.9454415384615356,2.0780321616962,2.1037011739594456,2.2273715993399295,30.043116328708646,11.131960635892533,12.609498399146194,6.750773343125482
87.0,0.0,616.1205976520811,81.21842542201428,0.6484332977588073,0.0011430459364028577,60.38410885805766,20.508390684143528,-396.6990394877268,154.1542254297972,-0.5025773319103521,0.8867188602263034,-0.5171997331910357,1.141601349153058,0.40615560298826103,3.543797587228079,1.1787726787620065,1.957755459785719,0.8704589147286799,1.454981619618712,2.0410864461045897,2.149935912275541,30.560298826040583,11.509938312319159,12.710725720384206,6.6739829771753705
88.0,0.0,616.1205976520811,81.21842542201428,0.6485314834578464,0.0011576856711215447,60.04342582710774,20.81301218221957,-401.1152614727855,154.33400677607332,-0.4920727534685165,0.8381114446534031,-0.5378725933831376,1.0128920229817504,2.382905026680898,21.61802206991319,1.529786324786325,2.949522646309915,0.8956170886075927,2.3261612627819774,2.214029882604054,2.2651487489854145,29.626734258271078,11.258578505978116,12.518516542155815,6.805396913357732
89.0,0.0,616.1205976520811,81.21842542201428,0.6486211312700125,0.001160843546035014,59.99569903948771,20.896382445882292,-402.6734258271078,153.88317676072094,-0.4571837246531477,1.0007712735732883,-0.5908703308431159,1.0439137727916596,1.5728927641408752,10.230408123504589,1.223515474919957,2.060481515779338,1.1619905660377334,4.122866381296386,1.914864461045891,1.8620033306058716,29.387833511206004,11.507129538027232,12.45592315901815,6.42704187508578
90.0,0.0,616.1205976520811,81.21842542201428,0.6487150480256159,0.001182781945259043,59.73407684098182,20.372439965968443,-407.24759871931695,155.6305059531753,-0.49965842049092896,0.8813243128018226,-0.5382744503735319,1.1216993704787788,2.6673267449306293,20.265335883183113,1.2141472785485579,2.182135470596106,0.9628319604612827,1.9627521715906875,2.0056798292422604,2.1617407522614758,29.969423692636056,11.659035204898608,12.336979722518686,6.614888219822124
91.0,0.0,616.1205976520811,81.21842542201428,0.6488183564567785,0.0012092158871927208,59.1363393810032,19.891775225082466,-410.6318036286019,157.18072439010842,-0.5132536926360726,0.9016224001595098,-0.5725030629669153,0.9425876364676523,0.6576951654215579,6.157162054775348,1.389709090909091,2.591438726794479,0.9283048387096748,2.3003239054482205,1.9830971184631834,2.0474265587594527,30.06595517609391,11.7059526114828,12.359498399146231,6.439390309692611
92.0,0.0,616.1205976520811,81.21842542201428,0.6489208110992545,0.0011960465753561036,58.654845250800456,19.739278321340528,-416.0501600853789,158.86416018110904,-0.4905785272145143,0.8704727250916363,-0.5918184845250793,0.9206355930987624,1.3952649092849507,16.29338396384431,1.3239135538954094,2.2227248365547196,0.869549999999997,1.4294571152626456,1.920800426894344,1.8513147705331667,30.290021344717143,11.3707179867513,12.66851654215582,7.059682772734721
93.0,0.0,616.1205976520811,81.21842542201428,0.6490198505869811,0.0012054619466786336,59.07688367129137,20.061029050205036,-421.10352187833513,160.8105899706895,-0.5298782177161157,0.8472518980685195,-0.5554977161152619,1.066519271401993,1.121034909284952,9.238064443785056,1.424693703308431,3.3547122748860163,1.0145615384615356,3.7932346347023294,1.9620757737459977,2.1796448663619303,29.324866595517616,10.84810625872367,12.07502668089649,6.25842148737969
94.0,0.0,616.1205976520811,81.21842542201428,0.6491197438633945,0.0012420439391478636,58.75733191035214,19.82252116901443,-427.12166488794026,159.82811648722372,-0.4524454962646746,0.9455038200160168,-0.5590636819637144,1.2570161826313175,1.6779571291355388,11.361311793986332,1.390019210245463,2.616822813407657,1.0366356589147263,2.926898731607381,1.9432337246531497,2.085395089832691,28.630416221985033,10.824184754544127,12.213553895410891,6.521896283022115
95.0,0.0,616.1205976520811,81.21842542201428,0.6492076840981866,0.00126028942250888,58.9396371398078,19.165743894665,-430.42155816435434,163.20749926702462,-0.5033630843116332,0.8325466330156946,-0.6104549413020275,0.8739072507616898,1.772119434364995,12.211800485376076,1.4285517609391685,2.999613643520519,1.0728970358814325,2.9912209814316935,1.9782091782283866,2.1157184839457193,29.613713980789743,11.019329881179381,12.293489861259324,6.521193614360833
96.0,0.0,616.1205976520811,81.21842542201428,0.6493024546424768,0.0012579074772262769,57.410394877268,18.784774300527715,-437.48132337246534,164.988903359468,-0.5225806083244399,0.9461394497306176,-0.528873393810032,1.2580529356441348,1.1756063073639265,11.440492374594672,1.3126115261472784,2.442087372056813,1.0156356073211295,2.376997493377765,1.8665325506937043,1.9546525596321247,30.335645677694842,11.610168528940493,11.818463180362867,6.16467850191682
97.0,0.0,616.1205976520811,81.21842542201428,0.6494138740661687,0.001270643681424434,55.183137673425804,18.688468949912004,-446.6275346851654,168.3343442409164,-0.5013919423692633,1.0158039973161999,-0.5921750907150479,0.977390674948903,3.221969925293491,37.2924455978391,1.1634695837780138,2.0157307027851297,0.822269968051116,1.226017572655101,1.7760106723585918,1.793892017910921,28.72748132337247,11.006836909741846,11.689220917822832,6.225651066086148
98.0,0.0,616.1205976520811,81.21842542201428,0.6495244397011738,0.0012859018532298272,54.25239060832443,17.24753818898848,-451.3724653148346,170.2341942934175,-0.5279971718249733,0.802772991865797,-0.5284301600853787,1.4913731189651005,0.4550505976520812,3.554786019957387,1.1797822838847374,1.9861457028694027,0.8165265700483066,1.173746387009155,1.7061205976520821,1.799028878130165,28.8077908217716,10.233031253286455,11.790074706510152,6.097682494033906
99.0,0.0,616.1205976520811,81.21842542201428,0.6496025613660613,0.0012924185186066397,57.2582924226254,13.992731970252628,-444.98078975453575,173.0080276920923,-0.36840919957310575,1.0215108283427299,-0.4643302134471723,1.6172551902135721,0.5685314194236926,7.183542942153842,1.632442902881535,3.6378216125203315,1.1985628834355806,4.876131104334573,1.9290512273212397,2.1700750842866996,31.176360725720375,9.278777606100572,15.411472785485588,6.231425262154606
